MAG,clean_MAG,contig
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_816344
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_360070
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_305907
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_451715
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_638506
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_598427
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_436855
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_140060
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_37704
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_639789
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_573984
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_650173
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_98929
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_588883
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_189958
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_202941
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_405828
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_478062
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_185909
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_21466
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_467622
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_533690
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_238790
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_493743
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_798735
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_457415
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_765004
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_485297
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_361654
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_421429
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_53022
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_36665
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_274964
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_3939
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_278275
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_679722
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_168378
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_555456
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_689786
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_262971
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_620017
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_744943
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_253665
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_799132
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_103277
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_544640
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_713748
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_102949
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_730808
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_520066
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_643971
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_660311
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_187555
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_423432
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_478801
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_21597
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_60998
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_69927
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_362451
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_339186
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_305667
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_789704
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_64995
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_468064
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_18627
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_814816
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_712400
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_718092
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_239861
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_428681
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_551207
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_104611
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_499700
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_635937
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_255804
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_287640
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_91497
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_537684
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_256259
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_554712
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_136966
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_375289
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_329263
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_261939
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_26394
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_210603
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_474774
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_590522
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_655759
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_668309
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_141379
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_294272
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_23121
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_204187
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_678548
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_43042
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_342589
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_778054
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_457707
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_251206
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_307186
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_509297
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_1549
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_336270
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_459144
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_92051
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_502915
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_155907
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_300090
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_711720
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_17406
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_712176
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_797997
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_357833
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_656625
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_708001
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_420629
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_272150
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_740550
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_352480
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_421168
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_26926
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_620874
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_371172
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_576086
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_415310
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_133517
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_571994
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_418874
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_484338
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_750693
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_152182
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_140597
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_727694
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_272504
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_717594
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_810267
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_360891
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_669864
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_531883
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_718517
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_709359
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_368578
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_622821
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_619081
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_39869
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_676870
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_642831
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_378960
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_655602
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_26152
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_395768
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_589285
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_445243
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_634619
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_47430
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_617458
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_702762
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_305158
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_688506
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_650262
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_377934
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_418249
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_419854
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_367191
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_675992
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_341657
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_619163
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_9829
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_636555
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_594533
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_623302
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_89753
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_261330
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_687008
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_795814
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_376999
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_415391
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_563988
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_365250
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_83757
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_356233
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_610330
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_627984
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_712798
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_366185
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_198694
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_17096
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_439951
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_735014
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_226904
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_633972
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_523293
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_134671
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_631942
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_635229
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_440072
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_343413
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_567249
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_716643
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_578170
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_792336
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_270025
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_756728
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_106872
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_575704
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_530202
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_772495
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_234170
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_821875
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_13029
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_161283
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_47720
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_329137
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_797045
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_81559
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_654922
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_6456
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_385571
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_543659
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_127794
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_783850
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_75278
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_104072
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_252418
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_396458
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_707180
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_510422
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_374597
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_703673
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_94819
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_332344
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_84683
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_522641
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_221517
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_548362
raw-080913-8-1-ph_rerun_bin_34_modified,MAG_220,raw-080913-8-1-ph_rerun_bin_34_k141_199952
