clean_MAG,MAG,OTU_ID,phylum,host_family
MAG_158,raw-080913-2_rerun_bin_55,mOTU_119060,Actinomycetota,Nocardioidaceae
MAG_91,raw-080913-2_bin_23,mOTU_123168,Actinomycetota,Dermatophilaceae
MAG_152,raw-080913-2_rerun_bin_29,mOTU_119760,Actinomycetota,Geodermatophilaceae
MAG_122,raw-080913-2_bin_66,mOTU_123158,Actinomycetota,Mycobacteriaceae
MAG_71,raw-080913-2_bin_113,mOTU_123661,Bacillota,Erysipelotrichaceae
MAG_160,raw-080913-2_rerun_bin_59,mOTU_123162,Actinomycetota,Dermatophilaceae
MAG_104,raw-080913-2_bin_42,mOTU_119808,Actinomycetota,Nocardioidaceae
MAG_117,raw-080913-2_bin_60,mOTU_119374,Actinomycetota,JAAYBP01
MAG_131,raw-080913-2_bin_80,mOTU_126313,Actinomycetota,Actinomycetaceae
MAG_163,raw-080913-2_rerun_bin_71,mOTU_126644,Actinomycetota,Actinomycetaceae
MAG_127,raw-080913-2_bin_74,mOTU_123189,Actinomycetota,Propionibacteriaceae
MAG_95,raw-080913-2_bin_32,mOTU_115774,Actinomycetota,Geodermatophilaceae
MAG_99,raw-080913-2_bin_37,mOTU_123274,Actinomycetota,JAAYBP01
MAG_101,raw-080913-2_bin_3,mOTU_126395,Thermoproteota,JANJXX01; Unclassified order; Unclassified family
MAG_63,raw-080913-2_bin_100,mOTU_127907,Bacillota,Lactobacillales; Unclassified family
MAG_112,raw-080913-2_bin_51,mOTU_119160,Actinomycetota,Propionibacteriaceae
MAG_146,raw-080913-2_rerun_bin_105,mOTU_118777,Actinomycetota,Microbacteriaceae
MAG_74,raw-080913-2_bin_117,mOTU_121209,Bacteroidota,Dysgonomonadaceae
MAG_121,raw-080913-2_bin_65,mOTU_115743,Actinomycetota,Brevibacteriaceae
MAG_108,raw-080913-2_bin_46,mOTU_115615,Actinomycetota,Brevibacteriaceae
MAG_142,raw-080913-2_bin_97,mOTU_115789,Bacillota_A,Peptostreptococcaceae
MAG_64,raw-080913-2_bin_103,mOTU_119357,Actinomycetota,Microbacteriaceae
MAG_90,raw-080913-2_bin_22,mOTU_123150,Actinomycetota,Mycobacteriaceae
MAG_115,raw-080913-2_bin_57,mOTU_123201,Actinomycetota,Nakamurellaceae
MAG_140,raw-080913-2_bin_93,mOTU_123014,Chloroflexota,UBA6265
MAG_80,raw-080913-2_bin_12,mOTU_119766,Actinomycetota,Solirubrobacteraceae
MAG_144,raw-080913-2_rerun_bin_100,mOTU_119437,Actinomycetota,JAAYBP01
MAG_76,raw-080913-2_bin_122,mOTU_126454,Bacillota,Lactobacillaceae
MAG_98,raw-080913-2_bin_36,mOTU_119201,Pseudomonadota,Beijerinckiaceae
MAG_169,raw-080913-2_rerun_bin_8,mOTU_126385,Bacillota_A,Lachnospiraceae
MAG_75,raw-080913-2_bin_119,mOTU_126738,Bacillota_A,Ruminococcaceae
MAG_166,raw-080913-2_rerun_bin_77,mOTU_119538,Pseudomonadota,Xanthomonadaceae
MAG_109,raw-080913-2_bin_47,mOTU_119689,Actinomycetota,Brevibacteriaceae
MAG_79,raw-080913-2_bin_128,mOTU_118781,Bacillota,Lactobacillaceae
MAG_85,raw-080913-2_bin_15,mOTU_126711,Bacillota_A,Lachnospiraceae
MAG_178,raw-080913-8-1-ph_bin_22,mOTU_119531,Desulfobacterota,Desulfovibrionaceae
MAG_208,raw-080913-8-1-ph_bin_9,mOTU_119505,Desulfobacterota,Desulfovibrionaceae
MAG_239,raw-080913-8-1-ph_rerun_bin_73,mOTU_119590,Bacillota_A,Ruminococcaceae
MAG_182,raw-080913-8-1-ph_bin_29,mOTU_115729,Bacillota,Enterococcaceae
MAG_227,raw-080913-8-1-ph_rerun_bin_49,mOTU_126691,Bacillota,Streptococcaceae
MAG_232,raw-080913-8-1-ph_rerun_bin_57,mOTU_126722,Methanobacteriota,Methanobacteriaceae
MAG_206,raw-080913-8-1-ph_bin_7,mOTU_163680,Desulfobacterota,Adiutricaceae
MAG_215,raw-080913-8-1-ph_rerun_bin_24,mOTU_114255,Verrucomicrobiota,Akkermansiaceae
MAG_185,raw-080913-8-1-ph_bin_38,mOTU_122999,Bacillota_A,Christensenellaceae
MAG_208,raw-080913-8-1-ph_bin_9,mOTU_123319,Desulfobacterota,Desulfovibrionaceae
MAG_174,raw-080913-8-1-ph_bin_16,mOTU_126268,Bacillota_A,Clostridiaceae
MAG_172,raw-080913-8-1-ph_bin_13,mOTU_126381,Bacillota,Enterococcaceae
MAG_201,raw-080913-8-1-ph_bin_65,mOTU_118715,Bacillota,Lactobacillaceae
MAG_183,raw-080913-8-1-ph_bin_31,mOTU_123444,Bacillota_A,Christensenellaceae
MAG_184,raw-080913-8-1-ph_bin_33,mOTU_126437,Bacillota_A,Acutalibacteraceae
MAG_188,raw-080913-8-1-ph_bin_40,mOTU_123504,Pseudomonadota,Rhodocyclaceae
MAG_202,raw-080913-8-1-ph_bin_66,mOTU_115737,Actinomycetota,Propionibacteriaceae
MAG_221,raw-080913-8-1-ph_rerun_bin_36,mOTU_115586,Bacillota_A,Eubacteriaceae
MAG_177,raw-080913-8-1-ph_bin_21,mOTU_119963,Desulfobacterota,Desulfobulbaceae
MAG_187,raw-080913-8-1-ph_bin_3,mOTU_120108,Planctomycetota,Thermoguttaceae
MAG_179,raw-080913-8-1-ph_bin_23,mOTU_119392,Bacillota_A,Ruminococcaceae
MAG_189,raw-080913-8-1-ph_bin_43,mOTU_163968,Desulfobacterota,Adiutricaceae
MAG_223,raw-080913-8-1-ph_rerun_bin_39,mOTU_163676,Desulfobacterota,UBA2174_A
MAG_197,raw-080913-8-1-ph_bin_5,mOTU_123212,Bacillota_A,CAG-74
MAG_193,raw-080913-8-1-ph_bin_48,mOTU_20143,Actinomycetota,Mycobacteriaceae
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_1667,Bacillota,Gemellaceae
MAG_196,raw-080913-8-1-ph_bin_57,mOTU_81220,Pseudomonadota,Pasteurellaceae
MAG_6,raw-080613-5-ph_rerun_bin_16,mOTU_11264,Actinomycetota,Jatrophihabitantaceae
MAG_122,raw-080913-2_bin_66,mOTU_11247,Actinomycetota,Mycobacteriaceae
MAG_29,raw-080613-5-ph_rerun_bin_43,mOTU_11526,Actinomycetota,Mycobacteriaceae
MAG_31,raw-080613-5-ph_rerun_bin_46,mOTU_11540,Actinomycetota,Mycobacteriaceae
MAG_227,raw-080913-8-1-ph_rerun_bin_49,mOTU_1445,Bacillota,Streptococcaceae
MAG_77,raw-080913-2_bin_123,mOTU_1814,Bacillota,Gemellaceae
MAG_48,raw-080613-5-ph_rerun_bin_8,mOTU_20384,Actinomycetota,Nakamurellaceae
MAG_42,raw-080613-5-ph_rerun_bin_5,mOTU_11101,Actinomycetota,Propionibacteriaceae
MAG_192,raw-080913-8-1-ph_bin_47,mOTU_81190,Pseudomonadota,Pasteurellaceae
MAG_46,raw-080613-5-ph_rerun_bin_7,mOTU_11220,Actinomycetota,Micromonosporaceae
MAG_22,raw-080613-5-ph_rerun_bin_35,mOTU_1457,Bacillota,Staphylococcaceae
MAG_90,raw-080913-2_bin_22,mOTU_11240,Actinomycetota,Mycobacteriaceae
MAG_9,raw-080613-5-ph_rerun_bin_20,mOTU_11394,Actinomycetota,Mycobacteriaceae
MAG_209,raw-080913-8-1-ph_rerun_bin_12,mOTU_72591,Pseudomonadota,Burkholderiaceae_A
MAG_30,raw-080613-5-ph_rerun_bin_44,mOTU_2000,Bacillota,Staphylococcaceae
MAG_175,raw-080913-8-1-ph_bin_17,mOTU_11293,Actinomycetota,Actinomycetaceae
MAG_3,raw-080613-5-ph_rerun_bin_12,mOTU_69183,Pseudomonadota,Pseudomonadaceae
MAG_5,raw-080613-5-ph_rerun_bin_15,mOTU_10928,Actinomycetota,Dermatophilaceae
MAG_39,raw-080613-5-ph_rerun_bin_56,mOTU_1992,Bacillota,Aerococcaceae
MAG_21,raw-080613-5-ph_rerun_bin_34,mOTU_11504,Actinomycetota,Nocardioidaceae
MAG_13,raw-080613-5-ph_rerun_bin_26,mOTU_20067,Actinomycetota,Dermabacteraceae
MAG_180,raw-080913-8-1-ph_bin_26,mOTU_11232,Actinomycetota,Actinomycetaceae
MAG_17,raw-080613-5-ph_rerun_bin_30,mOTU_1460,Bacillota,Staphylococcaceae
MAG_16,raw-080613-5-ph_rerun_bin_2,mOTU_81366,Thermoproteota,JANJXX01; Unclassified order; Unclassified family
MAG_25,raw-080613-5-ph_rerun_bin_3,mOTU_22451,Actinomycetota,Streptosporangiaceae
MAG_11,raw-080613-5-ph_rerun_bin_24,mOTU_104024,Actinomycetota,Propionibacteriaceae
MAG_125,raw-080913-2_bin_70,mOTU_11236,Actinomycetota,Mycobacteriaceae
MAG_37,raw-080613-5-ph_rerun_bin_53,mOTU_11419,Actinomycetota,Actinomycetaceae
MAG_25,raw-080613-5-ph_rerun_bin_3,mOTU_11449,Actinomycetota,Streptosporangiaceae
MAG_216,raw-080913-8-1-ph_rerun_bin_25,mOTU_15324,Actinomycetota,Mycobacteriaceae
MAG_32,raw-080613-5-ph_rerun_bin_47,mOTU_11520,Actinomycetota,Mycobacteriaceae
MAG_230,raw-080913-8-1-ph_rerun_bin_53,mOTU_1994,Bacillota,Streptococcaceae
MAG_26,raw-080613-5-ph_rerun_bin_40,mOTU_20097,Actinomycetota,Propionibacteriaceae
MAG_53,raw-080813-7-mc_bin_11,mOTU_2360,Bacillota,Enterococcaceae
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_2305,Bacillota,Streptococcaceae
MAG_182,raw-080913-8-1-ph_bin_29,mOTU_2418,Bacillota,Enterococcaceae
MAG_52,raw-080813-7-mc_bin_10,mOTU_77305,Pseudomonadota,Rhizobiaceae
MAG_114,raw-080913-2_bin_54,mOTU_77305,Pseudomonadota,Rhizobiaceae
MAG_81,raw-080913-2_bin_130,mOTU_1384,Bacillota,Streptococcaceae
MAG_81,raw-080913-2_bin_130,mOTU_1411,Bacillota,Streptococcaceae
MAG_54,raw-080813-7-mc_bin_12,mOTU_2272,Bacillota,Enterococcaceae
MAG_56,raw-080813-7-mc_bin_17,mOTU_11392,Actinomycetota,Mycobacteriaceae
MAG_55,raw-080813-7-mc_bin_13,mOTU_2274,Bacillota,Enterococcaceae
MAG_50,raw-080813-7-mc_bin_7,mOTU_2431,Bacillota,Enterococcaceae
MAG_171,raw-080913-2_rerun_bin_94,mOTU_1983,Bacillota,Staphylococcaceae
MAG_96,raw-080913-2_bin_33,mOTU_81535,Pseudomonadota,Enterobacteriaceae
MAG_67,raw-080913-2_bin_107,mOTU_11502,Actinomycetota,Mycobacteriaceae
MAG_70,raw-080913-2_bin_111,mOTU_15428,Bacillota,Lactobacillaceae
MAG_156,raw-080913-2_rerun_bin_52,mOTU_11171,Actinomycetota,Beutenbergiaceae
MAG_92,raw-080913-2_bin_26,mOTU_11409,Actinomycetota,Mycobacteriaceae
MAG_152,raw-080913-2_rerun_bin_29,mOTU_22431,Actinomycetota,Geodermatophilaceae
MAG_143,raw-080913-2_bin_99,mOTU_70458,Pseudomonadota,Xanthomonadaceae
MAG_162,raw-080913-2_rerun_bin_64,mOTU_27104,Actinomycetota,JAAYBP01
MAG_116,raw-080913-2_bin_58,mOTU_10822,Actinomycetota,Dermatophilaceae
MAG_103,raw-080913-2_bin_41,mOTU_12249,Actinomycetota,Solirubrobacteraceae
MAG_134,raw-080913-2_bin_84,mOTU_10953,Actinomycetota,Microbacteriaceae
MAG_127,raw-080913-2_bin_74,mOTU_12150,Actinomycetota,Propionibacteriaceae
MAG_108,raw-080913-2_bin_46,mOTU_11062,Actinomycetota,Brevibacteriaceae
MAG_112,raw-080913-2_bin_51,mOTU_11072,Actinomycetota,Propionibacteriaceae
MAG_117,raw-080913-2_bin_60,mOTU_11127,Actinomycetota,JAAYBP01
MAG_64,raw-080913-2_bin_103,mOTU_12208,Actinomycetota,Microbacteriaceae
MAG_149,raw-080913-2_rerun_bin_17,mOTU_11386,Actinomycetota,Mycobacteriaceae
MAG_76,raw-080913-2_bin_122,mOTU_2439,Bacillota,Lactobacillaceae
MAG_111,raw-080913-2_bin_50,mOTU_12299,Actinomycetota,Solirubrobacteraceae
MAG_75,raw-080913-2_bin_119,mOTU_15438,Bacillota_A,Ruminococcaceae
MAG_102,raw-080913-2_bin_40,mOTU_10863,Actinomycetota,Nocardioidaceae
MAG_169,raw-080913-2_rerun_bin_8,mOTU_15529,Bacillota_A,Lachnospiraceae
MAG_131,raw-080913-2_bin_80,mOTU_11148,Actinomycetota,Actinomycetaceae
MAG_95,raw-080913-2_bin_32,mOTU_10747,Actinomycetota,Geodermatophilaceae
MAG_158,raw-080913-2_rerun_bin_55,mOTU_10888,Actinomycetota,Nocardioidaceae
MAG_104,raw-080913-2_bin_42,mOTU_10798,Actinomycetota,Nocardioidaceae
MAG_160,raw-080913-2_rerun_bin_59,mOTU_10982,Actinomycetota,Dermatophilaceae
MAG_107,raw-080913-2_bin_45,mOTU_81437,Deinococcota,Trueperaceae
MAG_80,raw-080913-2_bin_12,mOTU_12363,Actinomycetota,Solirubrobacteraceae
MAG_147,raw-080913-2_rerun_bin_111,mOTU_11444,Actinomycetota,Actinomycetaceae
MAG_63,raw-080913-2_bin_100,mOTU_2426,Bacillota,Lactobacillales; Unclassified family
MAG_91,raw-080913-2_bin_23,mOTU_10894,Actinomycetota,Dermatophilaceae
MAG_98,raw-080913-2_bin_36,mOTU_70475,Pseudomonadota,Beijerinckiaceae
MAG_135,raw-080913-2_bin_85,mOTU_11344,Actinomycetota,Nocardioidaceae
MAG_163,raw-080913-2_rerun_bin_71,mOTU_11266,Actinomycetota,Actinomycetaceae
MAG_79,raw-080913-2_bin_128,mOTU_1199,Bacillota,Lactobacillaceae
MAG_99,raw-080913-2_bin_37,mOTU_12368,Actinomycetota,JAAYBP01
MAG_166,raw-080913-2_rerun_bin_77,mOTU_70455,Pseudomonadota,Xanthomonadaceae
MAG_101,raw-080913-2_bin_3,mOTU_91061,Thermoproteota,JANJXX01; Unclassified order; Unclassified family
MAG_74,raw-080913-2_bin_117,mOTU_77346,Bacteroidota,Dysgonomonadaceae
MAG_146,raw-080913-2_rerun_bin_105,mOTU_11164,Actinomycetota,Microbacteriaceae
MAG_144,raw-080913-2_rerun_bin_100,mOTU_11508,Actinomycetota,JAAYBP01
MAG_71,raw-080913-2_bin_113,mOTU_2002,Bacillota,Erysipelotrichaceae
MAG_142,raw-080913-2_bin_97,mOTU_15212,Bacillota_A,Peptostreptococcaceae
MAG_140,raw-080913-2_bin_93,mOTU_64613,Chloroflexota,UBA6265
MAG_167,raw-080913-2_rerun_bin_79,mOTU_10704,Actinomycetota,Nocardioidaceae
MAG_85,raw-080913-2_bin_15,mOTU_2247,Bacillota_A,Lachnospiraceae
MAG_100,raw-080913-2_bin_38,mOTU_11720,Actinomycetota,JAAYBP01
MAG_121,raw-080913-2_bin_65,mOTU_10995,Actinomycetota,Brevibacteriaceae
MAG_232,raw-080913-8-1-ph_rerun_bin_57,mOTU_24705,Methanobacteriota,Methanobacteriaceae
MAG_236,raw-080913-8-1-ph_rerun_bin_70,mOTU_24705,Methanobacteriota,Methanobacteriaceae
MAG_179,raw-080913-8-1-ph_bin_23,mOTU_1481,Bacillota_A,Ruminococcaceae
MAG_172,raw-080913-8-1-ph_bin_13,mOTU_2433,Bacillota,Enterococcaceae
MAG_204,raw-080913-8-1-ph_bin_6,mOTU_77321,Desulfobacterota,Desulfovibrionaceae
MAG_207,raw-080913-8-1-ph_bin_8,mOTU_77321,Desulfobacterota,Desulfovibrionaceae
MAG_174,raw-080913-8-1-ph_bin_16,mOTU_7184,Bacillota_A,Clostridiaceae
MAG_208,raw-080913-8-1-ph_bin_9,mOTU_64579,Desulfobacterota,Desulfovibrionaceae
MAG_187,raw-080913-8-1-ph_bin_3,mOTU_77157,Planctomycetota,Thermoguttaceae
MAG_178,raw-080913-8-1-ph_bin_22,mOTU_77324,Desulfobacterota,Desulfovibrionaceae
MAG_177,raw-080913-8-1-ph_bin_21,mOTU_75474,Desulfobacterota,Desulfobulbaceae
MAG_184,raw-080913-8-1-ph_bin_33,mOTU_15578,Bacillota_A,Acutalibacteraceae
MAG_223,raw-080913-8-1-ph_rerun_bin_39,mOTU_27582,Desulfobacterota,UBA2174_A
MAG_197,raw-080913-8-1-ph_bin_5,mOTU_15471,Bacillota_A,CAG-74
MAG_206,raw-080913-8-1-ph_bin_7,mOTU_64521,Desulfobacterota,Adiutricaceae
MAG_201,raw-080913-8-1-ph_bin_65,mOTU_15209,Bacillota,Lactobacillaceae
MAG_221,raw-080913-8-1-ph_rerun_bin_36,mOTU_15505,Bacillota_A,Eubacteriaceae
MAG_208,raw-080913-8-1-ph_bin_9,mOTU_77230,Desulfobacterota,Desulfovibrionaceae
MAG_188,raw-080913-8-1-ph_bin_40,mOTU_72738,Pseudomonadota,Rhodocyclaceae
MAG_183,raw-080913-8-1-ph_bin_31,mOTU_1224,Bacillota_A,Christensenellaceae
MAG_185,raw-080913-8-1-ph_bin_38,mOTU_2240,Bacillota_A,Christensenellaceae
MAG_215,raw-080913-8-1-ph_rerun_bin_24,mOTU_64447,Verrucomicrobiota,Akkermansiaceae
MAG_239,raw-080913-8-1-ph_rerun_bin_73,mOTU_15484,Bacillota_A,Ruminococcaceae
MAG_202,raw-080913-8-1-ph_bin_66,mOTU_12386,Actinomycetota,Propionibacteriaceae
MAG_189,raw-080913-8-1-ph_bin_43,mOTU_70799,Desulfobacterota,Adiutricaceae
MAG_234,raw-080913-8-1-ph_rerun_bin_61,mOTU_97139,Bacillota,Gemellaceae
MAG_29,raw-080613-5-ph_rerun_bin_43,mOTU_107747,Actinomycetota,Mycobacteriaceae
MAG_196,raw-080913-8-1-ph_bin_57,mOTU_97733,Pseudomonadota,Pasteurellaceae
MAG_237,raw-080913-8-1-ph_rerun_bin_71,mOTU_97123,Bacillota,Gemellaceae
MAG_9,raw-080613-5-ph_rerun_bin_20,mOTU_107166,Actinomycetota,Mycobacteriaceae
MAG_17,raw-080613-5-ph_rerun_bin_30,mOTU_107985,Bacillota,Staphylococcaceae
MAG_5,raw-080613-5-ph_rerun_bin_15,mOTU_107624,Actinomycetota,Dermatophilaceae
MAG_31,raw-080613-5-ph_rerun_bin_46,mOTU_107263,Actinomycetota,Mycobacteriaceae
MAG_237,raw-080913-8-1-ph_rerun_bin_71,mOTU_106789,Bacillota,Gemellaceae
MAG_30,raw-080613-5-ph_rerun_bin_44,mOTU_108081,Bacillota,Staphylococcaceae
MAG_12,raw-080613-5-ph_rerun_bin_25,mOTU_107153,Actinomycetota,Mycobacteriaceae
MAG_1,raw-080613-5-ph_rerun_bin_10,mOTU_107497,Actinomycetota,Mycobacteriaceae
MAG_42,raw-080613-5-ph_rerun_bin_5,mOTU_107612,Actinomycetota,Propionibacteriaceae
MAG_35,raw-080613-5-ph_rerun_bin_50,mOTU_106762,Bacillota,Streptococcaceae
MAG_46,raw-080613-5-ph_rerun_bin_7,mOTU_107227,Actinomycetota,Micromonosporaceae
MAG_21,raw-080613-5-ph_rerun_bin_34,mOTU_107951,Actinomycetota,Nocardioidaceae
MAG_92,raw-080913-2_bin_26,mOTU_107080,Actinomycetota,Mycobacteriaceae
MAG_22,raw-080613-5-ph_rerun_bin_35,mOTU_108078,Bacillota,Staphylococcaceae
MAG_3,raw-080613-5-ph_rerun_bin_12,mOTU_108000,Pseudomonadota,Pseudomonadaceae
MAG_11,raw-080613-5-ph_rerun_bin_24,mOTU_97588,Actinomycetota,Propionibacteriaceae
MAG_44,raw-080613-5-ph_rerun_bin_6,mOTU_97419,Actinomycetota,Micromonosporaceae
MAG_48,raw-080613-5-ph_rerun_bin_8,mOTU_97424,Actinomycetota,Nakamurellaceae
MAG_175,raw-080913-8-1-ph_bin_17,mOTU_107586,Actinomycetota,Actinomycetaceae
MAG_41,raw-080613-5-ph_rerun_bin_59,mOTU_107207,Actinomycetota,Mycobacteriaceae
MAG_209,raw-080913-8-1-ph_rerun_bin_12,mOTU_48522,Pseudomonadota,Burkholderiaceae_A
MAG_15,raw-080613-5-ph_rerun_bin_28,mOTU_108084,Bacillota,Staphylococcaceae
MAG_39,raw-080613-5-ph_rerun_bin_56,mOTU_108107,Bacillota,Aerococcaceae
MAG_216,raw-080913-8-1-ph_rerun_bin_25,mOTU_107273,Actinomycetota,Mycobacteriaceae
MAG_6,raw-080613-5-ph_rerun_bin_16,mOTU_107291,Actinomycetota,Jatrophihabitantaceae
MAG_25,raw-080613-5-ph_rerun_bin_3,mOTU_107143,Actinomycetota,Streptosporangiaceae
MAG_182,raw-080913-8-1-ph_bin_29,mOTU_97841,Bacillota,Enterococcaceae
MAG_213,raw-080913-8-1-ph_rerun_bin_1,mOTU_107244,Pseudomonadota,Enterobacteriaceae
MAG_166,raw-080913-2_rerun_bin_77,mOTU_98384,Pseudomonadota,Xanthomonadaceae
MAG_104,raw-080913-2_bin_42,mOTU_107658,Actinomycetota,Nocardioidaceae
MAG_53,raw-080813-7-mc_bin_11,mOTU_97921,Bacillota,Enterococcaceae
MAG_52,raw-080813-7-mc_bin_10,mOTU_99001,Pseudomonadota,Rhizobiaceae
MAG_67,raw-080913-2_bin_107,mOTU_107271,Actinomycetota,Mycobacteriaceae
MAG_219,raw-080913-8-1-ph_rerun_bin_32,mOTU_96761,Bacillota,Streptococcaceae
MAG_54,raw-080813-7-mc_bin_12,mOTU_97936,Bacillota,Enterococcaceae
MAG_77,raw-080913-2_bin_123,mOTU_97369,Bacillota,Gemellaceae
MAG_58,raw-080813-7-mc_bin_24,mOTU_96833,Bacillota,Streptococcaceae
MAG_230,raw-080913-8-1-ph_rerun_bin_53,mOTU_96830,Bacillota,Streptococcaceae
MAG_56,raw-080813-7-mc_bin_17,mOTU_107128,Actinomycetota,Mycobacteriaceae
MAG_59,raw-080813-7-mc_bin_25,mOTU_96846,Bacillota,Lactobacillaceae
MAG_50,raw-080813-7-mc_bin_7,mOTU_97904,Bacillota,Enterococcaceae
MAG_55,raw-080813-7-mc_bin_13,mOTU_97928,Bacillota,Enterococcaceae
MAG_171,raw-080913-2_rerun_bin_94,mOTU_107991,Bacillota,Staphylococcaceae
MAG_155,raw-080913-2_rerun_bin_39,mOTU_107349,Actinomycetota,Nocardioidaceae
MAG_162,raw-080913-2_rerun_bin_64,mOTU_97448,Actinomycetota,JAAYBP01
MAG_64,raw-080913-2_bin_103,mOTU_107324,Actinomycetota,Microbacteriaceae
MAG_158,raw-080913-2_rerun_bin_55,mOTU_107922,Actinomycetota,Nocardioidaceae
MAG_142,raw-080913-2_bin_97,mOTU_94633,Bacillota_A,Peptostreptococcaceae
MAG_108,raw-080913-2_bin_46,mOTU_107401,Actinomycetota,Brevibacteriaceae
MAG_160,raw-080913-2_rerun_bin_59,mOTU_107606,Actinomycetota,Dermatophilaceae
MAG_156,raw-080913-2_rerun_bin_52,mOTU_107679,Actinomycetota,Beutenbergiaceae
MAG_103,raw-080913-2_bin_41,mOTU_110434,Actinomycetota,Solirubrobacteraceae
MAG_157,raw-080913-2_rerun_bin_54,mOTU_94264,Pseudomonadota,Acetobacteraceae
MAG_96,raw-080913-2_bin_33,mOTU_97472,Pseudomonadota,Enterobacteriaceae
MAG_90,raw-080913-2_bin_22,mOTU_107046,Actinomycetota,Mycobacteriaceae
MAG_99,raw-080913-2_bin_37,mOTU_106892,Actinomycetota,JAAYBP01
MAG_138,raw-080913-2_bin_89,mOTU_107600,Actinomycetota,Dermatophilaceae
MAG_133,raw-080913-2_bin_82,mOTU_107730,Actinomycetota,Nocardioidaceae
MAG_131,raw-080913-2_bin_80,mOTU_107481,Actinomycetota,Actinomycetaceae
MAG_147,raw-080913-2_rerun_bin_111,mOTU_97581,Actinomycetota,Actinomycetaceae
MAG_73,raw-080913-2_bin_116,mOTU_107368,Actinomycetota,Dermatophilaceae
MAG_117,raw-080913-2_bin_60,mOTU_106879,Actinomycetota,JAAYBP01
MAG_159,raw-080913-2_rerun_bin_56,mOTU_107236,Actinomycetota,Mycobacteriaceae
MAG_71,raw-080913-2_bin_113,mOTU_97677,Bacillota,Erysipelotrichaceae
MAG_88,raw-080913-2_bin_20,mOTU_106857,Actinomycetota,Mycobacteriaceae
MAG_76,raw-080913-2_bin_122,mOTU_96955,Bacillota,Lactobacillaceae
MAG_152,raw-080913-2_rerun_bin_29,mOTU_106927,Actinomycetota,Geodermatophilaceae
MAG_74,raw-080913-2_bin_117,mOTU_94191,Bacteroidota,Dysgonomonadaceae
MAG_65,raw-080913-2_bin_105,mOTU_107670,Actinomycetota,Propionibacteriaceae
MAG_100,raw-080913-2_bin_38,mOTU_106893,Actinomycetota,JAAYBP01
MAG_169,raw-080913-2_rerun_bin_8,mOTU_94568,Bacillota_A,Lachnospiraceae
MAG_85,raw-080913-2_bin_15,mOTU_94564,Bacillota_A,Lachnospiraceae
MAG_95,raw-080913-2_bin_32,mOTU_107076,Actinomycetota,Geodermatophilaceae
MAG_114,raw-080913-2_bin_54,mOTU_98574,Pseudomonadota,Rhizobiaceae
MAG_134,raw-080913-2_bin_84,mOTU_107353,Actinomycetota,Microbacteriaceae
MAG_127,raw-080913-2_bin_74,mOTU_107396,Actinomycetota,Propionibacteriaceae
MAG_70,raw-080913-2_bin_111,mOTU_96954,Bacillota,Lactobacillaceae
MAG_107,raw-080913-2_bin_45,mOTU_110134,Deinococcota,Trueperaceae
MAG_86,raw-080913-2_bin_18,mOTU_97935,Bacillota,Enterococcaceae
MAG_63,raw-080913-2_bin_100,mOTU_97908,Bacillota,Lactobacillales; Unclassified family
MAG_116,raw-080913-2_bin_58,mOTU_97605,Actinomycetota,Dermatophilaceae
MAG_93,raw-080913-2_bin_27,mOTU_107615,Actinomycetota,Nocardioidaceae
MAG_154,raw-080913-2_rerun_bin_34,mOTU_99079,Actinomycetota,Antricoccaceae
MAG_98,raw-080913-2_bin_36,mOTU_107868,Pseudomonadota,Beijerinckiaceae
MAG_145,raw-080913-2_rerun_bin_103,mOTU_107479,Actinomycetota,Microbacteriaceae
MAG_143,raw-080913-2_bin_99,mOTU_98374,Pseudomonadota,Xanthomonadaceae
MAG_146,raw-080913-2_rerun_bin_105,mOTU_107327,Actinomycetota,Microbacteriaceae
MAG_163,raw-080913-2_rerun_bin_71,mOTU_107485,Actinomycetota,Actinomycetaceae
MAG_149,raw-080913-2_rerun_bin_17,mOTU_107297,Actinomycetota,Mycobacteriaceae
MAG_109,raw-080913-2_bin_47,mOTU_107629,Actinomycetota,Brevibacteriaceae
MAG_91,raw-080913-2_bin_23,mOTU_107496,Actinomycetota,Dermatophilaceae
MAG_89,raw-080913-2_bin_21,mOTU_106937,Actinomycetota,Pseudonocardiaceae
MAG_124,raw-080913-2_bin_6,mOTU_106944,Actinomycetota,Streptomycetaceae
MAG_115,raw-080913-2_bin_57,mOTU_97421,Actinomycetota,Nakamurellaceae
MAG_75,raw-080913-2_bin_119,mOTU_94100,Bacillota_A,Ruminococcaceae
MAG_167,raw-080913-2_rerun_bin_79,mOTU_107565,Actinomycetota,Nocardioidaceae
MAG_125,raw-080913-2_bin_70,mOTU_107173,Actinomycetota,Mycobacteriaceae
MAG_122,raw-080913-2_bin_66,mOTU_107049,Actinomycetota,Mycobacteriaceae
MAG_101,raw-080913-2_bin_3,mOTU_101551,Thermoproteota,JANJXX01; Unclassified order; Unclassified family
MAG_108,raw-080913-2_bin_46,mOTU_107417,Actinomycetota,Brevibacteriaceae
MAG_135,raw-080913-2_bin_85,mOTU_107516,Actinomycetota,Nocardioidaceae
MAG_79,raw-080913-2_bin_128,mOTU_94286,Bacillota,Lactobacillaceae
MAG_206,raw-080913-8-1-ph_bin_7,mOTU_94281,Desulfobacterota,Adiutricaceae
